CASE_NUMBER,CASE_SUBMITTED,DECISION_DATE,VISA_CLASS,EMPLOYMENT_START_DATE,EMPLOYMENT_END_DATE,EMPLOYER_NAME,EMPLOYER_BUSINESS_DBA,EMPLOYER_ADDRESS,EMPLOYER_CITY,EMPLOYER_STATE,EMPLOYER_COUNTRY,EMPLOYER_PROVINCE,EMPLOYER_PHONE,EMPLOYER_PHONE_EXT,AGENT_REPRESENTING_EMPLOYER,AGENT_ATTORNEY_NAME,AGENT_ATTORNEY_CITY,AGENT_ATTORNEY_STATE,JOB_TITLE,SOC_CODE,SOC_NAME,NAICS_CODE,TOTAL_WORKERS,NEW_EMPLOYMENT,CONTINUED_EMPLOYMENT,CHANGE_PREVIOUS_EMPLOYMENT,NEW_CONCURRENT_EMP,CHANGE_EMPLOYER,AMENDED_PETITION,FULL_TIME_POSITION,PREVAILING_WAGE,PW_WAGE_LEVEL,PW_SOURCE,PW_SOURCE_YEAR,PW_SOURCE_OTHER,WAGE_RATE_OF_PAY_FROM,WAGE_RATE_OF_PAY_TO,H1B_DEPENDENT,WILLFUL_VIOLATOR,SUPPORT_H1B,LABOR_CON_AGREE,WORKSITE_CITY,WORKSITE_COUNTY,WORKSITE_STATE,ORIGINAL_CERT_DATE,CASE_STATUS
I-200-18052-886334,02/21/2018,02/27/2018,H-1B,08/20/2018,08/19/2021,FORTUNA ENTERPRISES LP,L.A. AIRPORT HILTON,5711 WEST CENTURY BLVD.,LOS ANGELES,CA,UNITED STATES OF AMERICA,,3104106239,,Y,"HASSON, ARON",LOS ANGELES,CA,PRESIDENT,11-1011,CHIEF EXECUTIVES,721110,1,1,0,0,0,0,0,Y,227947,Level III,OES,2018,OFLC ONLINE DATA CENTER,227947,0,N,N,,Y,LOS ANGELES,LOS ANGELES,CA,,CERTIFIED
I-200-18044-734404,02/21/2018,02/27/2018,H-1B,03/19/2018,03/18/2021,INDIA HOUSE INC.,RASA,261 THAYER STREET,PROVIDENCE,RI,UNITED STATES OF AMERICA,,4013982822,,Y,"TERRY, ALLISON",OWINGS MILLS,MD,GENERAL OPERATIONS MANAGER,11-1021,GENERAL AND OPERATIONS MANAGERS,722110,1,0,0,1,0,0,0,Y,97864,Level II,OES,2017,OFLC ONLINE DATA CENTER,97864,0,N,N,NA,,EAST GREENWICH,KENT,RI,,CERTIFIED
I-200-18043-402914,02/21/2018,02/27/2018,H-1B,08/12/2018,08/12/2021,"EXPEDIA, INC.",,333 108TH AVENUE NE,BELLEVUE,WA,UNITED STATES OF AMERICA,N/A,4256797200,,Y,"GONZALES, MARGRET ANN",SAN FRANCISCO,CA,SOFTWARE DEVELOPMENT ENGINEER,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",5191,1,1,0,0,0,0,0,Y,73097,N/A,Other,2018,RADFORD GLOBAL TECHNOLOGY SURVEY,75000,90789.11,N,N,NA,,CHICAGO,COOK,IL,,CERTIFIED
I-203-18040-900443,02/09/2018,02/13/2018,E-3 Australian,05/01/2018,05/01/2020,"CONNECT GROUP MEDIA, INC.",,515 S FIGUEROA ST,LOS ANGELES,CA,UNITED STATES OF AMERICA,,2132217598,,N,",",,,DIRECTOR OF NEW MEDIA,27-3099,"MEDIA AND COMMUNICATION WORKERS, ALL OTHER",519130,1,0,1,0,0,0,0,Y,4200,Level III,OES,2016,N/A,4200,0,,,,,LOS ANGELES,CA,CA,,DENIED
I-200-18040-088066,02/09/2018,02/15/2018,H-1B,08/10/2018,08/10/2021,"MARVELL SEMICONDUCTOR, INC.",,5488 MARVELL LANE,SANTA CLARA,CA,UNITED STATES OF AMERICA,,4082222500,,Y,"IM, JANG",SAN FRANCISCO,CA,"ENGINEER, HARDWARE",17-2072,"ELECTRONICS ENGINEERS, EXCEPT COMPUTER",334413,1,1,0,0,0,0,0,Y,100494,N/A,Other,2018,RADFORD GLOBAL TECHNOLOGY SURVEY,100494,0,N,N,NA,,SANTA CLARA,SANTA CLARA,CA,,CERTIFIED
I-200-18039-329860,02/08/2018,02/12/2018,H-1B,08/08/2018,08/07/2021,DIGITAL SCRIPTS INC,,50 CRAGWOOD RD,SOUTH PLAINFIELD,NJ,UNITED STATES OF AMERICA,,7327334356,,Y,"GOTCHER, JAMES",CALABASAS HILLS,CA,.NET DEVELOPER,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",54151,1,1,0,0,0,0,0,Y,36.8,Level II,Other,2017,OFLC ONLINE DATA CENTER,37,0,Y,N,Y,,KANSAS CITY,JACKSON,MO,,DENIED
I-200-18045-687107,02/14/2018,02/21/2018,H-1B,07/01/2018,06/30/2021,THOMAS JEFFERSON UNIVERSITY HOSPITAL,,111 S. 11TH STREET,PHILADELPHIA,PA,UNITED STATES OF AMERICA,,2159556000,,N,",",,,RESIDENT IN ANESTHESIOLOGY,29-1061,ANESTHESIOLOGISTS,622110,1,0,0,0,0,1,0,Y,57432,N/A,Other,2016,AAMC SURVEY OF RESIDENT/FELLOW STIPENDS AND BENEFITS,57432,62662,N,N,,,PHILADELPHIA,PHILADELPHIA,PA,,CERTIFIED
I-200-18039-900492,02/09/2018,02/15/2018,H-1B,08/10/2018,08/09/2021,GOOGLE LLC,,1600 AMPHITHEATRE PARKWAY,MOUNTAIN VIEW,CA,UNITED STATES OF AMERICA,,6502534513,,Y,"KLAUDT, KYLE",DALLAS,TX,SOFTWARE ENGINEER 1615.2068,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",541512,1,1,0,0,0,0,0,Y,106983,N/A,Other,2017,RADFORD GLOBAL TECHNOLOGY SURVEY,141000,0,N,N,NA,,MOUNTAIN VIEW,SANTA CLARA,CA,,CERTIFIED
I-200-18044-478401,02/21/2018,02/27/2018,H-1B,08/14/2018,08/13/2021,"AKAMAI TECHNOLOGIES, INC.",,150 BROADWAY,CAMBRIDGE,MA,UNITED STATES OF AMERICA,,6174442630,,Y,"ZEYTUNTSYAN, HARVEY",BOSTON,MA,DATA SCIENTIST,15-1111,COMPUTER AND INFORMATION RESEARCH SCIENTISTS,541512,1,1,0,0,0,0,0,Y,91149,N/A,Other,2017,RADFORD GLOBAL TECHNOLOGY SURVEY,96900,117000,N,N,NA,,BELLVUE,KING,WA,,CERTIFIED
I-200-18051-184163,02/22/2018,03/01/2018,H-1B,07/06/2018,07/05/2021,UNIVERSAL SERVICE ADMINISTRATIVE COMPANY,,"ONE METRO CENTER, 700 12TH STREET",WASHINGTON D.C.,DC,UNITED STATES OF AMERICA,,2027760080,,Y,"KLINE, MARYANNE",BOSTON,MA,BUSINESS INTELLIGENCE ANALYST IV,15-1121,COMPUTER SYSTEMS ANALYSTS,92119,1,0,0,1,0,0,0,Y,86000,N/A,Other,2017,US MBD MERCER BENCHMARK DATABASE IT SURVEY,86000,112000,N,N,,Y,WASHINGTON D.C.,DISTRICT OF COLUMBIA,DC,,CERTIFIED
I-200-18024-519258,02/13/2018,02/20/2018,H-1B,07/26/2018,07/26/2021,"FACEBOOK, INC.",N/A,1 HACKER WAY*,MENLO PARK,CA,UNITED STATES OF AMERICA,,4085335781,,Y,"KOBLER, MICHELLE",SAN FRANCISCO,CA,SOFTWARE ENGINEER,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",518112,1,0,1,0,0,0,0,Y,138831,N/A,Other,2017,RADFORD GLOBAL TECHNOLOGY SURVEY,144848.88,0,Y,N,Y,,MENLO PARK,SAN MATEO,CA,,CERTIFIED
I-200-17264-135138,02/08/2018,02/15/2018,H-1B,08/07/2018,08/07/2021,WESTERN KENTUCKY UNIVERSITY,,1906 COLLEGE HEIGHTS BLVD. #11001,BOWLING GREEN,KY,UNITED STATES OF AMERICA,,2707455398,,Y,"ANDERSON, ANDREA",BOWLING GREEN,KY,BIBLIOGRAPHICS ACCESS AND TRAINING COORDINATOR,25-4021,LIBRARIANS,611310,1,0,1,0,0,0,0,Y,51709,Level III,OES,2018,OFLC ONLINE DATA CENTER,58512,0,N,N,NA,Y,BOWLING GREEN,WARREN,KY,,CERTIFIED
I-200-18044-814486,02/20/2018,02/26/2018,H-1B,08/15/2018,08/15/2021,"SCHNEIDER ELECTRIC USA, INC.",,800 FEDERAL STREET,ANDOVER,MA,UNITED STATES OF AMERICA,,9787940800,,Y,"JACOBSON, P. MICHELLE",CHICAGO,IL,FINANCIAL ANALYST,13-2011,ACCOUNTANTS AND AUDITORS,335311,1,1,0,0,0,0,0,Y,52900,N/A,Other,2017,WILLIS TOWERS WATSON 2017 ACCOUNTING AND FINANCE COMPENSATION SURVEY-U.S.,52900,58000,N,N,NA,,SCHAUMBURG,COOK,IL,,CERTIFIED
I-203-18039-624398,02/09/2018,02/14/2018,E-3 Australian,03/12/2018,03/12/2020,BERGGRUEN INSTITUTE,,555 W 5TH STREET,LOS ANGELES,CA,UNITED STATES OF AMERICA,,3105507083,1006,N,",",,,PROGRAM MANAGER,11-3011,ADMINISTRATIVE SERVICES MANAGERS,8139,1,1,0,0,0,0,0,Y,90000,N/A,Other,2018,ROBERT HALF CONSULTING SERVIES,90000,0,N,N,NA,Y,LOS ANGELES,LOS ANGELES,CA,,DENIED
I-200-18039-124101,02/08/2018,02/12/2018,H-1B,07/12/2018,07/11/2021,HUNTSMAN CANCER FOUNDATION,,500 HUNTSMAN WAY,SALT LAKE CITY,UT,UNITED STATES OF AMERICA,,8015845816,,Y,"CARREAU, KATIE",SALT LAKE CITY,UT,DEVELOPMENT SPECIALIST,27-3031,PUBLIC RELATIONS SPECIALISTS,813211,1,1,0,0,0,0,0,Y,42390,Level I,Other,2017,OFLC ONLINE DATA CENTER,42390,0,N,N,NA,Y,SALT LAKE CITY,SALT LAKE,UT,,DENIED
I-200-18023-902238,02/12/2018,02/15/2018,H-1B,07/24/2018,07/23/2021,AMAZON ROBOTICS LLC,,2021 7TH AVENUE,SEATTLE,WA,UNITED STATES OF AMERICA,,2062661000,,Y,"MARANCI, DANIEL",BOSTON,MA,DATA ENGINEER II,15-2041,STATISTICIANS,339999,1,0,1,1,0,0,0,Y,69243,Level II,OES,2017,OFLC ONLINE DATA CENTER,98400,0,N,N,NA,,NORTH READING,MIDDLESEX,MA,,DENIED
I-200-17305-642678,02/20/2018,02/26/2018,H-1B,06/15/2018,06/14/2021,DELOITTE TAX LLP,N/A,1700 MARKET STREET,PHILADELPHIA,PA,UNITED STATES OF AMERICA,N/A,2157896319,,Y,"POORAK, SHARON",ATLANTA,GA,"PRODUCT MANAGER, MANAGER",11-3021,COMPUTER AND INFORMATION SYSTEMS MANAGERS,54121,3,0,1,1,0,1,0,Y,100300,N/A,Other,2017,WILLIS TOWERS WATSON: SUPERVISORY AND MIDDLE MANAGEMENT COMP. SURVEY,107500,0,N,N,NA,,CHICAGO,COOK,IL,,CERTIFIED
I-203-18040-631833,02/09/2018,02/13/2018,E-3 Australian,02/20/2018,02/20/2020,"UBIOME, INC.",UBIOME,360 LANGTON STREET,SAN FRANCISCO,CA,UNITED STATES OF AMERICA,,4158422466,,N,",",,,EXECUTIVE ASSISTANT,43-6011,EXECUTIVE SECRETARIES AND EXECUTIVE ADMINISTRATIVE,541711,1,1,0,0,0,0,0,Y,72821,Level III,OES,2017,OFLC ONLINE DATA CENTER,70000,0,N,N,NA,Y,NEW YORK,NEW YORK,NY,,DENIED
I-200-17332-139895,02/09/2018,02/15/2018,H-1B,02/19/2018,02/18/2021,"SAAMA TECHNOLOGIES, INC.",,"900 E. HAMILTON AVE., SUITE 200",CAMPBELL,CA,UNITED STATES OF AMERICA,,4083711900,,Y,"CARSON, HELGA",LOS ALTOS,CA,CONSULTANT,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",541511,1,1,0,0,0,0,0,Y,92165,N/A,Other,2017,RADFORD GLOBAL TECHNOLOGY SURVEY,94230,0,Y,N,Y,,SOUTH SAN FRANCISCO,SAN MATEO,CA,,CERTIFIED
I-200-18036-960784,02/09/2018,04/04/2018,H-1B,08/05/2018,08/04/2021,"NOMURA SECURITIES INTERNATIONAL, INC.",,WORLDWIDE PLAZA 309 WEST 49TH STREET,NEW YORK,NY,UNITED STATES OF AMERICA,,2126671195,,Y,"DUNN, MATTHEW",NEW YORK,NY,"ANALYST, GLOBAL MARKETS",13-2051,FINANCIAL ANALYSTS,52311,1,1,0,0,0,0,0,Y,69100,N/A,Other,2017,WILLIS TOWERS WATSON:2017 CSR GENERAL INDUSTRY PROFESSIONAL (ADMINISTRATIVE AN,74000,94000,N,N,NA,Y,NEW YORK,NEW YORK,NY,02/14/2018,CERTIFIED-WITHDRAWN
I-200-18045-507547,02/14/2018,02/21/2018,H-1B,02/26/2018,02/26/2021,"FACEBOOK, INC.",,1 HACKER WAY,MENLO PARK,CA,UNITED STATES OF AMERICA,N/A,4085335781,,Y,"LEE, MORGAN",SAN FRANCISCO,CA,LOCALIZATION PROJECT MANAGER,15-1199,"COMPUTER OCCUPATIONS, ALL OTHER",518112,1,0,0,1,0,0,0,Y,113009,N/A,Other,2017,RADFORD GLOBAL TECHNOLOGY SURVEY,130845.97,0,Y,N,Y,,NEW YORK,NEW YORK,NY,,CERTIFIED
I-200-18047-085892,02/16/2018,02/23/2018,H-1B,08/16/2018,08/15/2021,"SDLC MANAGEMENT, INC.",SDLC PARTNERS,ONE PPG PLACE,PITTSBURGH,PA,UNITED STATES OF AMERICA,,4123731950,,Y,"FREEMAN, ELLEN",PITTSBURGH,PA,JAVA DEVELOPER,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",5613,1,1,0,0,0,0,0,Y,72946,Level II,OES,2017,N/A,72946,100000,Y,N,Y,Y,PITTSBURGH,ALLEGHENY,PA,,CERTIFIED
I-200-18048-425671,02/21/2018,02/27/2018,H-1B,03/05/2018,09/25/2019,PTC INC.,N/A,140 KENDRICK STREET,NEEDHAM,MA,UNITED STATES OF AMERICA,N/A,7813705000,,Y,"HILBERN, DYANN",BOSTON,MA,INTERNET OF THINGS (IOT) APPLICATION SUPPORT ENGINEER,15-1121,COMPUTER SYSTEMS ANALYSTS,54151,1,0,0,0,0,0,1,Y,64400,N/A,Other,2017,WILLIS TOWERS WATSON: CSR GENERAL INDUS PROF'L (TECH & OPERATIONS) COMP SURVEY,64400,82000,N,N,NA,,NEEDHAM,NORFOLK,MA,,CERTIFIED
I-200-18042-812082,02/20/2018,02/23/2018,H-1B,08/22/2018,08/22/2021,THE PRUDENTIAL INSURANCE COMPANY OF AMERICA,N/A,751 BROAD STREET,NEWARK,NJ,UNITED STATES OF AMERICA,N/A,9733677162,,Y,"ROSENBERG, HYLA",NEW YORK,NY,"DIRECTOR, ACTUARY, CORPORATE ACTUARIAL PRICING OVERSIGHT",15-2011,ACTUARIES,524113,1,1,0,0,0,0,0,Y,110698,Level III,OES,2017,OFLC ONLINE DATA CENTER,122800,159600,N,N,NA,,NEWARK,ESSEX,NJ,,DENIED
I-200-18051-360640,02/20/2018,02/26/2018,H-1B,03/19/2018,03/19/2021,"XILINX, INC.",XILINX,2100 LOGIC DRIVE,SAN JOSE,CA,UNITED STATES OF AMERICA,N/A,4085597778,N/A,Y,"PLOTKIN, NORMAN",SAN FRANCISCO,CA,SENIOR SOFTWARE ENGINEER,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",334413,1,0,0,0,0,1,0,Y,107108,N/A,Other,2018,RADFORD GLOBAL TECHNOLOGY SURVEY,120000,120000,N,N,NA,,SAN JOSE,SANTA CLARA,CA,,CERTIFIED
I-200-18052-960624,02/21/2018,02/27/2018,H-1B,08/02/2018,08/01/2021,HOUSTON INDEPENDENT SCHOOL DISTRICT,,4400 WEST 18TH STREET,HOUSTON,TX,UNITED STATES OF AMERICA,,7135567413,,Y,"LANGEMEIER, AVALYN",HOUSTON,TX,BILINGUAL TEACHER,25-2021,"ELEMENTARY SCHOOL TEACHERS, EXCEPT SPECIAL",611110,1,0,1,0,0,0,0,Y,48850,Level I,Other,2017,OFLC ONLINE WAGE DATA CENTER,54590,0,N,N,NA,,HOUSTON,HARRIS,TX,,CERTIFIED
I-200-18043-200901,02/12/2018,02/16/2018,H-1B,08/12/2018,08/12/2021,POPULUS GROUP LLC,,3001 WEST BIG BEAVER ROAD,TROY,MI,UNITED STATES OF AMERICA,,2487127983,,Y,"WISNIEWSKI, JOEL",TROY,MI,SOFTWARE ENGINEER,15-1133,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE",561320,1,1,0,0,0,0,0,Y,56.82,Level II,OES,2017,OFLC ONLINE DATA CENTER,67.8,0,N,N,NA,Y,SAN FRANCISCO,SAN FRANCISCO,CA,,CERTIFIED
I-200-18052-050032,02/22/2018,03/01/2018,H-1B,08/21/2018,08/20/2021,ERICSSON INC.,N/A,"6300 LEGACY DRIVE, R1-C10",PLANO,TX,UNITED STATES OF AMERICA,,4692663038,,Y,"GROSS, MATTHEW",DALLAS,TX,ENGINEER - SERVICES SOFTWARE,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",334220,1,1,0,0,0,0,0,Y,73705,N/A,Other,2017,DIETRICH FALL 2017 ENGINEERING SALARY SURVEY,73705,98700,N,N,NA,,PLANO,COLLIN,TX,,CERTIFIED
I-200-18038-618379,02/21/2018,02/27/2018,H-1B,08/09/2018,08/08/2021,DELOITTE CONSULTING LLP,N/A,1700 MARKET STREET,PHILADELPHIA,PA,UNITED STATES OF AMERICA,N/A,9736025495,,Y,"DEMOSS II, ROBERT (RUSTY)",ATLANTA,GA,SENIOR CONSULTANT,15-1121,COMPUTER SYSTEMS ANALYSTS,54161,3,1,0,1,0,1,0,Y,74714,Level II,OES,2017,OFLC ONLINE DATA CENTER,74714,0,N,N,NA,,PHILADELPHIA,PHILADELPHIA,PA,,CERTIFIED
I-200-18040-663137,02/12/2018,02/16/2018,H-1B,08/08/2018,08/07/2021,"NOMURA AMERICA SERVICES, LLC",N/A,WORLDIWDE PLAZA  309 WEST 49TH STREET,NEW YORK,NY,UNITED STATES OF AMERICA,,2126679300,,Y,"DUNN, MATTHEW",NEW YORK,NY,"ASSOCIATE, IT (CORPORATE TECHNOLOGY SERVICES)",15-1121,COMPUTER SYSTEMS ANALYSTS,54151,1,1,0,0,0,0,0,Y,112300,N/A,Other,2017,WILLIS TOWERS WATSON:2017 CSR GENERAL INDUSTRY PROFESSIONAL (TECHNICAL AND O,113000,133000,N,N,NA,,NEW YORK,NEW YORK,NY,,CERTIFIED
I-200-18047-791567,02/22/2018,03/01/2018,H-1B,08/18/2018,08/17/2021,"ADVANCED MICRO DEVICES, INC.",,2485 AUGUSTINE DRIVE,SANTA CLARA,CA,UNITED STATES OF AMERICA,,4087493699,,Y,"BUMGARDNER, BRIAN",RALEIGH,NC,DESIGN ENGINEER 2,17-2072,"ELECTRONICS ENGINEERS, EXCEPT COMPUTER",334413,1,1,0,0,0,0,0,Y,85344,N/A,Other,2018,RADFORD GLOBAL TECHNOLOGY SURVEY,85344,125300,N,N,NA,Y,BOXBOROUGH,MIDDLESEX,MA,,CERTIFIED
I-200-18052-753602,02/21/2018,07/12/2018,H-1B,08/15/2018,08/15/2021,"TIBCO SOFTWARE, INC.",,3307 HILLVIEW AVENUE,PALO ALTO,CA,UNITED STATES OF AMERICA,,6508461000,,N,",",,,SUPPORT ENGINEER,15-1133,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE",541511,1,1,0,0,0,0,0,Y,77356,N/A,Other,2018,RADFORD GLOBAL TECHNOLOGY,85000,0,N,N,NA,,SEATTLE,KING,WA,02/23/2018,CERTIFIED-WITHDRAWN
I-200-18052-801873,02/21/2018,02/27/2018,H-1B,07/27/2018,07/26/2021,"PRAIRIE CARDIOVASCULAR CONSULTANTS, LTD.",N/A,619 EAST MASON,SPRINGFIELD,IL,UNITED STATES OF AMERICA,N/A,2177880706,,Y,"SANDLER, BRADLEY",ST. LOUIS,MO,INTERVENTIONAL CARDIOLOGIST,29-1069,"PHYSICIANS AND SURGEONS, ALL OTHER",621111,1,0,1,0,0,0,0,Y,232690,Level III,Other,2017,OFLC ONLINE DATA CENTER,345000,400000,N,N,NA,Y,CARBONDALE,JACKSON,IL,,CERTIFIED
I-200-18045-694029,02/14/2018,02/21/2018,H-1B,08/14/2018,08/14/2021,ERNST & YOUNG U.S. LLP,N/A,200 PLAZA DRIVE,SECAUCUS,NJ,UNITED STATES OF AMERICA,,2018723003,,Y,"BRADSHAW, MELANIE",TORONTO,,ACCOUNTANTS AND AUDITORS,13-2011,ACCOUNTANTS AND AUDITORS,541211,50,50,0,0,0,0,0,Y,67400,N/A,Other,2017,TOWERS WATSON:  2017 PROFESSIONAL (ADMINISTRATIVE AND SALES) COMPENSATION SURV,67400,85000,N,N,NA,,MCLEAN,FAIRFAX,VA,,CERTIFIED
I-200-18018-289609,02/13/2018,02/20/2018,H-1B,07/19/2018,07/19/2021,"AMAZON.COM SERVICES, INC.",N/A,2021 7TH AVENUE,SEATTLE,WA,UNITED STATES OF AMERICA,N/A,2062661000,,Y,"GROBAN, JR,, ROBERT",NEW YORK,NY,FINANCIAL ANALYST,13-2011,ACCOUNTANTS AND AUDITORS,454111,1,1,0,0,0,0,0,Y,58167,N/A,Other,2018,RADFORD GLOBAL TECHNOLOGY SURVEY,64000,0,N,N,NA,Y,SEATTLE,KING,WA,,CERTIFIED
I-200-18043-794302,02/14/2018,02/21/2018,H-1B,02/22/2018,02/21/2021,GOOGLE LLC,,1600 AMPHITHEATRE PARKWAY,MOUNTAIN VIEW,CA,UNITED STATES OF AMERICA,,6502534513,,Y,"JENSEN, KEITH",DALLAS,TX,SOFTWARE ENGINEER (1615.37222),15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",541512,1,0,0,0,0,1,0,Y,106983,N/A,Other,2017,RADFORD GLOBAL TECHNOLOGY SURVEY,116000,0,N,N,NA,,MOUNTAIN VIEW,SANTA CLARA,CA,,CERTIFIED
I-200-18043-516804,02/15/2018,02/22/2018,H-1B,07/01/2018,06/30/2021,EASTERN MAINE MEDICAL CENTER,,489 STATE STREET,BANGOR,ME,UNITED STATES OF AMERICA,,2079737026,,Y,"FLEMING, SARA",PORTLAND,ME,INTERVENTIONAL PAIN MANAGEMENT PHYSICIAN,29-1069,"PHYSICIANS AND SURGEONS, ALL OTHER",622110,1,1,0,0,0,0,0,Y,208000,N/A,OES,2017,OFLC ONLINE DATA CENTER,425000,0,N,N,NA,Y,BANGOR,PENOBSCOT,ME,,CERTIFIED
I-200-18043-879274,02/15/2018,02/22/2018,H-1B,08/14/2018,08/13/2021,DELL USA L.P.,,ONE DELL WAY,ROUND ROCK,TX,UNITED STATES OF AMERICA,,9725775754,,Y,"HOLLAND, STEPHANIE",ATLANTA,GA,PRINCIPAL SOFTWARE ENGINEER - IT,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",42343,1,1,0,0,0,0,0,Y,103397,N/A,Other,2018,RADFORD GLOBAL TECHNOLOGY SURVEY,109362.7,0,N,N,NA,Y,ROUND ROCK,WILLIAMSON,TX,,CERTIFIED
I-200-18045-645619,02/15/2018,02/21/2018,H-1B,08/13/2018,08/12/2021,"SHIFTPIXY, INC.",SHIFTPIXY,1 VENTURE,IRVINE,CA,UNITED STATES OF AMERICA,,9492077184,,N,",",,,REGULATORY AFFAIRS AND COMPLIANCE SPECIALIST,13-1041,COMPLIANCE OFFICERS,5613,1,1,0,0,0,0,0,Y,66540,N/A,OES,2016,OFLC ONLINE DATA CENTER,65000,70000,N,N,NA,,IRVINE,CA,CA,,DENIED
I-200-18043-097723,02/13/2018,02/20/2018,H-1B,02/26/2018,02/25/2021,JPMORGAN CHASE &AMP; CO.,,10 S. DEARBORN STREET,CHICAGO,IL,UNITED STATES OF AMERICA,,3127327014,,Y,"MORRISON, MARIFRANCES",RALEIGH,NC,"ASSOCIATE, SOFTWARE ENGINEER",15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",551112,1,0,0,0,0,1,0,Y,99500,N/A,Other,2017,TOWERS WATSON PROFESSIONAL (INFORMATION TECHNOLOGY) COMPENSATION SURVEY,100000,0,N,N,NA,Y,PLANO,COLLIN,TX,,CERTIFIED
I-200-18044-166955,02/13/2018,02/20/2018,H-1B,03/28/2018,03/28/2021,POPULUS GROUP LLC,,3001 WEST BIG BEAVER ROAD,TROY,MI,UNITED STATES OF AMERICA,,2487127983,,Y,"WISNIEWSKI, JOEL",TROY,MI,SUBSYSTEM VALIDATION ENGINEER,17-2141,MECHANICAL ENGINEERS,561320,1,0,0,1,0,0,0,Y,36.85,Level II,OES,2017,OFLC ONLINE DATA CENTER,40,0,N,N,NA,Y,WARREN,MACOMB,MI,,CERTIFIED
I-200-18004-366013,02/14/2018,02/21/2018,H-1B,08/13/2018,08/12/2021,"PAYPAL, INC.",,2211 NORTH FIRST STREET,SAN JOSE,CA,UNITED STATES OF AMERICA,,4089678955,,Y,"FINKLE, ANDREW",ARLINGTON,VA,SENIOR TECHNICAL LEAD,11-3021,COMPUTER AND INFORMATION SYSTEMS MANAGERS,522320,1,1,0,0,0,0,0,Y,181015,N/A,Other,2018,RADFORD GLOBAL TECHNOLOGY SURVEY - CUSTOM REPORT,192067.2,0,N,N,NA,,SAN JOSE,SANTA CLARA,CA,,CERTIFIED
I-200-18046-773689,02/15/2018,02/22/2018,H-1B,08/15/2018,08/15/2021,"TIBCO SOFTWARE, INC.",,3307 HILLVIEW AVENUE,PALO ALTO,CA,UNITED STATES OF AMERICA,,6508461000,,N,",",,,SENIOR SUPPORT ENGINEER,15-1133,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE",541511,1,1,0,0,0,0,0,Y,75859,N/A,Other,2018,RADFORD GLOBAL TECHNOLOGY,110000,0,N,N,NA,,BOSTON,SUFFOLK,MA,,CERTIFIED
I-200-18043-758062,02/15/2018,02/22/2018,H-1B,07/29/2018,07/28/2021,EASTERN MAINE MEDICAL CENTER,,489 STATE STREET,BANGOR,ME,UNITED STATES OF AMERICA,,2079737026,,Y,"FLEMING, SARA",PORTLAND,ME,INTERVENTIONAL PAIN MANAGEMENT PHYSICIAN,29-1069,"PHYSICIANS AND SURGEONS, ALL OTHER",622110,1,1,0,0,0,0,0,Y,208000,N/A,OES,2017,OFLC ONLINE DATA CENTER,425000,0,N,N,NA,Y,BANGOR,PENOBSCOT,ME,,CERTIFIED
I-200-18043-463704,02/12/2018,02/16/2018,H-1B,02/24/2018,02/24/2021,POPULUS GROUP LLC,,3001 WEST BIG BEAVER ROAD,TROY,MI,UNITED STATES OF AMERICA,,2487127983,,Y,"WISNIEWSKI, JOEL",TROY,MI,AUTOMOTIVE DESIGNER,27-1021,COMMERCIAL AND INDUSTRIAL DESIGNERS,561320,1,0,0,1,0,0,0,Y,33.88,Level II,OES,2017,OFLC ONLINE DATA CENTER,34.04,0,N,N,NA,Y,WARREN,MACOMB,MI,,CERTIFIED
I-200-18040-272921,02/12/2018,02/16/2018,H-1B,08/10/2018,08/09/2021,GOOGLE LLC,,1600 AMPHITHEATRE PARKWAY,MOUNTAIN VIEW,CA,UNITED STATES OF AMERICA,,6502534513,,Y,"KLAUDT, KYLE",DALLAS,TX,SOFTWARE ENGINEER 1615.20408,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",541512,1,1,0,0,0,0,0,Y,93608,N/A,Other,2017,RADFORD GLOBAL TECHNOLOGY SURVEY,132000,0,N,N,NA,,KIRKLAND,KING,WA,,CERTIFIED
